[ 2157269ms] [LOG] {"0":"request start","1":{"method":"GET","path":"/api/v1/health","requestId":"3f465af4-b89f-49c3-98c7-f5179fa0ec22"},"_meta":{"runtime":"browser","browser":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36","name":"api-client","parentNames":["studio"],"date":"2026-06-26T16:39:29.542Z","logLevelId":2,"logLevelName":"DEBUG","path":{"fullFilePath":"https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js","fileName":"index-C60vpfDZ.js","fileNameWithLine":"index-C60vpfDZ.js:70","fileColumn":"2004","fileLine":"70","filePath":"/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js","filePathWithLine":"/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js:70","method":"[undefined]"}}} @ https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js:73
[ 2157309ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/api/v1/health:0
[ 2187312ms] [LOG] {"0":"getHealth","_meta":{"runtime":"browser","browser":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36","name":"api-client","parentNames":["studio"],"date":"2026-06-26T16:39:59.585Z","logLevelId":2,"logLevelName":"DEBUG","path":{"fullFilePath":"https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js","fileName":"index-C60vpfDZ.js","fileNameWithLine":"index-C60vpfDZ.js:70","fileColumn":"2004","fileLine":"70","filePath":"/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js","filePathWithLine":"/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js:70","method":"[undefined]"}}} @ https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js:73
[ 2187312ms] [LOG] {"0":"request start","1":{"method":"GET","path":"/api/v1/health","requestId":"78dd2d41-772f-410d-81b8-11861e948a3f"},"_meta":{"runtime":"browser","browser":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36","name":"api-client","parentNames":["studio"],"date":"2026-06-26T16:39:59.586Z","logLevelId":2,"logLevelName":"DEBUG","path":{"fullFilePath":"https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js","fileName":"index-C60vpfDZ.js","fileNameWithLine":"index-C60vpfDZ.js:70","fileColumn":"2004","fileLine":"70","filePath":"/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js","filePathWithLine":"/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js:70","method":"[undefined]"}}} @ https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js:73
[ 2187359ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/api/v1/health:0
[ 2188362ms] [LOG] {"0":"getHealth","_meta":{"runtime":"browser","browser":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36","name":"api-client","parentNames":["studio"],"date":"2026-06-26T16:40:00.635Z","logLevelId":2,"logLevelName":"DEBUG","path":{"fullFilePath":"https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js","fileName":"index-C60vpfDZ.js","fileNameWithLine":"index-C60vpfDZ.js:70","fileColumn":"2004","fileLine":"70","filePath":"/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js","filePathWithLine":"/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js:70","method":"[undefined]"}}} @ https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js:73
[ 2188363ms] [LOG] {"0":"request start","1":{"method":"GET","path":"/api/v1/health","requestId":"4b667194-2452-4c58-97c4-6c1cb0a7650f"},"_meta":{"runtime":"browser","browser":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36","name":"api-client","parentNames":["studio"],"date":"2026-06-26T16:40:00.636Z","logLevelId":2,"logLevelName":"DEBUG","path":{"fullFilePath":"https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js","fileName":"index-C60vpfDZ.js","fileNameWithLine":"index-C60vpfDZ.js:70","fileColumn":"2004","fileLine":"70","filePath":"/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js","filePathWithLine":"/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js:70","method":"[undefined]"}}} @ https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js:73
[ 2188403ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/api/v1/health:0
[ 2190406ms] [LOG] {"0":"getHealth","_meta":{"runtime":"browser","browser":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36","name":"api-client","parentNames":["studio"],"date":"2026-06-26T16:40:02.679Z","logLevelId":2,"logLevelName":"DEBUG","path":{"fullFilePath":"https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js","fileName":"index-C60vpfDZ.js","fileNameWithLine":"index-C60vpfDZ.js:70","fileColumn":"2004","fileLine":"70","filePath":"/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js","filePathWithLine":"/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js:70","method":"[undefined]"}}} @ https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js:73
[ 2190407ms] [LOG] {"0":"request start","1":{"method":"GET","path":"/api/v1/health","requestId":"afbf7529-6bd2-4e3a-86ec-8b071ea61b66"},"_meta":{"runtime":"browser","browser":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36","name":"api-client","parentNames":["studio"],"date":"2026-06-26T16:40:02.680Z","logLevelId":2,"logLevelName":"DEBUG","path":{"fullFilePath":"https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js","fileName":"index-C60vpfDZ.js","fileNameWithLine":"index-C60vpfDZ.js:70","fileColumn":"2004","fileLine":"70","filePath":"/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js","filePathWithLine":"/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js:70","method":"[undefined]"}}} @ https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js:73
[ 2190452ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/api/v1/health:0
[ 2220457ms] [LOG] {"0":"getHealth","_meta":{"runtime":"browser","browser":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36","name":"api-client","parentNames":["studio"],"date":"2026-06-26T16:40:32.730Z","logLevelId":2,"logLevelName":"DEBUG","path":{"fullFilePath":"https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js","fileName":"index-C60vpfDZ.js","fileNameWithLine":"index-C60vpfDZ.js:70","fileColumn":"2004","fileLine":"70","filePath":"/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js","filePathWithLine":"/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js:70","method":"[undefined]"}}} @ https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js:73
[ 2220457ms] [LOG] {"0":"request start","1":{"method":"GET","path":"/api/v1/health","requestId":"867c928e-c747-4f85-b702-ddcdd052d2e2"},"_meta":{"runtime":"browser","browser":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36","name":"api-client","parentNames":["studio"],"date":"2026-06-26T16:40:32.730Z","logLevelId":2,"logLevelName":"DEBUG","path":{"fullFilePath":"https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js","fileName":"index-C60vpfDZ.js","fileNameWithLine":"index-C60vpfDZ.js:70","fileColumn":"2004","fileLine":"70","filePath":"/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js","filePathWithLine":"/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js:70","method":"[undefined]"}}} @ https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js:73
[ 2220501ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/api/v1/health:0
[ 2221504ms] [LOG] {"0":"getHealth","_meta":{"runtime":"browser","browser":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36","name":"api-client","parentNames":["studio"],"date":"2026-06-26T16:40:33.777Z","logLevelId":2,"logLevelName":"DEBUG","path":{"fullFilePath":"https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js","fileName":"index-C60vpfDZ.js","fileNameWithLine":"index-C60vpfDZ.js:70","fileColumn":"2004","fileLine":"70","filePath":"/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js","filePathWithLine":"/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js:70","method":"[undefined]"}}} @ https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js:73
[ 2221504ms] [LOG] {"0":"request start","1":{"method":"GET","path":"/api/v1/health","requestId":"1d0f041e-ac7d-4589-ae6e-922664fdaaf8"},"_meta":{"runtime":"browser","browser":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36","name":"api-client","parentNames":["studio"],"date":"2026-06-26T16:40:33.777Z","logLevelId":2,"logLevelName":"DEBUG","path":{"fullFilePath":"https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js","fileName":"index-C60vpfDZ.js","fileNameWithLine":"index-C60vpfDZ.js:70","fileColumn":"2004","fileLine":"70","filePath":"/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js","filePathWithLine":"/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js:70","method":"[undefined]"}}} @ https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js:73
[ 2221544ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/api/v1/health:0
[ 2223547ms] [LOG] {"0":"getHealth","_meta":{"runtime":"browser","browser":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36","name":"api-client","parentNames":["studio"],"date":"2026-06-26T16:40:35.819Z","logLevelId":2,"logLevelName":"DEBUG","path":{"fullFilePath":"https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js","fileName":"index-C60vpfDZ.js","fileNameWithLine":"index-C60vpfDZ.js:70","fileColumn":"2004","fileLine":"70","filePath":"/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js","filePathWithLine":"/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js:70","method":"[undefined]"}}} @ https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js:73
[ 2223547ms] [LOG] {"0":"request start","1":{"method":"GET","path":"/api/v1/health","requestId":"ef8ff4fb-5d46-4ce5-81dc-534ad515147d"},"_meta":{"runtime":"browser","browser":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36","name":"api-client","parentNames":["studio"],"date":"2026-06-26T16:40:35.820Z","logLevelId":2,"logLevelName":"DEBUG","path":{"fullFilePath":"https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js","fileName":"index-C60vpfDZ.js","fileNameWithLine":"index-C60vpfDZ.js:70","fileColumn":"2004","fileLine":"70","filePath":"/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js","filePathWithLine":"/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js:70","method":"[undefined]"}}} @ https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js:73
[ 2223591ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/api/v1/health:0
[ 2253594ms] [LOG] {"0":"getHealth","_meta":{"runtime":"browser","browser":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36","name":"api-client","parentNames":["studio"],"date":"2026-06-26T16:41:05.867Z","logLevelId":2,"logLevelName":"DEBUG","path":{"fullFilePath":"https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js","fileName":"index-C60vpfDZ.js","fileNameWithLine":"index-C60vpfDZ.js:70","fileColumn":"2004","fileLine":"70","filePath":"/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js","filePathWithLine":"/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js:70","method":"[undefined]"}}} @ https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js:73
[ 2253594ms] [LOG] {"0":"request start","1":{"method":"GET","path":"/api/v1/health","requestId":"ac017b8b-e6fc-4181-bb68-0d682eaabc5e"},"_meta":{"runtime":"browser","browser":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36","name":"api-client","parentNames":["studio"],"date":"2026-06-26T16:41:05.868Z","logLevelId":2,"logLevelName":"DEBUG","path":{"fullFilePath":"https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js","fileName":"index-C60vpfDZ.js","fileNameWithLine":"index-C60vpfDZ.js:70","fileColumn":"2004","fileLine":"70","filePath":"/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js","filePathWithLine":"/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js:70","method":"[undefined]"}}} @ https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js:73
[ 2253637ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/api/v1/health:0
[ 2254640ms] [LOG] {"0":"getHealth","_meta":{"runtime":"browser","browser":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36","name":"api-client","parentNames":["studio"],"date":"2026-06-26T16:41:06.913Z","logLevelId":2,"logLevelName":"DEBUG","path":{"fullFilePath":"https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js","fileName":"index-C60vpfDZ.js","fileNameWithLine":"index-C60vpfDZ.js:70","fileColumn":"2004","fileLine":"70","filePath":"/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js","filePathWithLine":"/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js:70","method":"[undefined]"}}} @ https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js:73
[ 2254640ms] [LOG] {"0":"request start","1":{"method":"GET","path":"/api/v1/health","requestId":"e293176f-07c2-41dd-a247-e08bd60012dc"},"_meta":{"runtime":"browser","browser":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36","name":"api-client","parentNames":["studio"],"date":"2026-06-26T16:41:06.914Z","logLevelId":2,"logLevelName":"DEBUG","path":{"fullFilePath":"https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js","fileName":"index-C60vpfDZ.js","fileNameWithLine":"index-C60vpfDZ.js:70","fileColumn":"2004","fileLine":"70","filePath":"/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js","filePathWithLine":"/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js:70","method":"[undefined]"}}} @ https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js:73
[ 2254680ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/api/v1/health:0
[ 2256682ms] [LOG] {"0":"getHealth","_meta":{"runtime":"browser","browser":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36","name":"api-client","parentNames":["studio"],"date":"2026-06-26T16:41:08.955Z","logLevelId":2,"logLevelName":"DEBUG","path":{"fullFilePath":"https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js","fileName":"index-C60vpfDZ.js","fileNameWithLine":"index-C60vpfDZ.js:70","fileColumn":"2004","fileLine":"70","filePath":"/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js","filePathWithLine":"/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js:70","method":"[undefined]"}}} @ https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js:73
[ 2256683ms] [LOG] {"0":"request start","1":{"method":"GET","path":"/api/v1/health","requestId":"251be129-0151-4b07-a04e-447d6b2ab03c"},"_meta":{"runtime":"browser","browser":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36","name":"api-client","parentNames":["studio"],"date":"2026-06-26T16:41:08.956Z","logLevelId":2,"logLevelName":"DEBUG","path":{"fullFilePath":"https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js","fileName":"index-C60vpfDZ.js","fileNameWithLine":"index-C60vpfDZ.js:70","fileColumn":"2004","fileLine":"70","filePath":"/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js","filePathWithLine":"/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js:70","method":"[undefined]"}}} @ https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js:73
[ 2256726ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/api/v1/health:0
[ 2286730ms] [LOG] {"0":"getHealth","_meta":{"runtime":"browser","browser":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36","name":"api-client","parentNames":["studio"],"date":"2026-06-26T16:41:39.003Z","logLevelId":2,"logLevelName":"DEBUG","path":{"fullFilePath":"https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js","fileName":"index-C60vpfDZ.js","fileNameWithLine":"index-C60vpfDZ.js:70","fileColumn":"2004","fileLine":"70","filePath":"/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js","filePathWithLine":"/amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js:70","method":"[undefined]"}}} @ https://amortized-studio-amortized.apps.rosa.h0p8o2c2b7w3r1y.fjws.p3.openshiftapps.com/assets/index-C60vpfDZ.js:73
